Line_No,Date_first_seen,Duration,Proto,Flags,Tos,Packets,Bytes,Flows,src_ips,src_ports,dst_ips,dst_ports
2462,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,    5.188.86.55,43017 ,157.190.187.189,12    
2463,2017-10-23 16:19:41.224,0.0, TCP,......,0,0,0,1.0, 157.190.40.136,52125 ,108.177.119.106,443   
2464,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0,  92.60.198.203,49154 ,  157.190.41.30,161   
2465,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,    5.188.86.55,43017 , 157.190.126.25,3020  
2466,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,    5.188.86.55,43017 ,157.190.126.108,3020  
2467,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  45.77.155.192,48279 ,157.190.165.253,5522  
2468,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  67.183.243.38,31427 , 157.190.231.91,23    
2472,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0,   172.28.17.94,16403 , 17.173.254.222,16384 
2473,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0,  92.42.107.139,7144  ,   157.190.51.5,5060  
2474,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 183.83.218.221,18170 , 157.190.75.118,23    
2475,2017-10-23 16:19:41.284,0.0, UDP,......,0,0,0,1.0,  172.28.17.200,50006 ,    193.1.186.2,53    
2476,2017-10-23 16:19:41.094,0.0, TCP,......,0,0,293,1.0,    172.28.5.66,56894 , 209.85.202.153,443   
2477,2017-10-23 16:19:41.094,0.0, TCP,......,0,0,293,1.0,    172.28.5.66,56894 , 209.85.202.153,443   
2478,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  187.104.74.16,55052 ,157.190.236.246,2323  
2479,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0,  172.28.12.120,53375 ,  209.85.202.95,443   
2480,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 120.132.27.169,55713 , 157.190.66.177,3389  
2481,2017-10-23 16:19:41.224,0.0, TCP,......,0,0,0,1.0,  80.103.13.178,11491 , 157.190.23.166,443   
2482,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  45.77.155.192,48279 , 157.190.75.100,5522  
2483,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0, 66.240.192.138,63030 , 157.190.18.100,44818 
2484,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0,   198.20.69.98,50390 , 157.190.255.47,1900  
2485,2017-10-23 16:19:41.244,0.0, TCP,......,0,0,0,1.0,   172.28.22.70,63464 , 209.85.202.132,443   
2486,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  103.85.119.33,24300 ,157.190.234.141,2323  
2487,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,    77.72.82.80,44923 ,  157.190.25.49,4813  
2488,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,114.100.250.199,29755 ,  157.190.160.8,23    
2489,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0,   172.28.17.69,16403 , 17.173.254.223,16386 
2490,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  177.134.30.29,51978 , 157.190.58.198,23    
2491,2017-10-23 16:19:41.274,0.0, TCP,......,0,0,0,1.0,  172.28.29.211,62417 ,  17.252.59.246,443   
2492,2017-10-23 16:19:41.274,0.0, TCP,......,0,0,0,1.0,  172.28.24.107,50668 , 35.186.206.234,443   
2493,2017-10-23 16:19:41.284,0.0, TCP,......,0,0,0,1.0,  172.28.17.200,57901 ,    31.13.90.37,443   
2494,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 185.165.29.197,34944 ,  157.190.20.78,22    
2495,2017-10-23 16:19:41.204,0.0, TCP,......,0,0,0,1.0,  172.28.28.146,53363 , 104.123.97.156,443   
2496,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,186.214.141.104,14331 , 157.190.95.181,23    
2497,2017-10-23 16:19:41.224,0.0, UDP,......,0,0,0,1.0, 157.190.146.51,64109 , 209.85.202.132,443   
2498,2017-10-23 16:19:28.603,0.0, TCP,......,0,0,1230,1.0, 157.190.32.195,17042 ,  65.52.108.154,443   
2499,2017-10-23 16:19:28.603,0.0, TCP,......,0,0,1230,1.0, 157.190.32.195,17042 ,  65.52.108.154,443   
2500,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   172.28.31.17,41502 ,  47.73.170.225,5094  
2501,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 71.235.204.199,41625 , 157.190.169.11,23    
2502,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0,  172.28.22.145,16403 , 17.173.254.222,16384 
2503,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,139.162.111.147,45588 , 157.190.99.156,80    
2504,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  172.28.19.123,36744 ,   52.49.165.18,80    
2505,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0,   172.28.2.124,60910 ,   147.156.7.26,123   
2506,2017-10-23 16:19:41.274,0.0, ICMP,   172.28.15.73:0     ,   0 ,0,0,1,,     172.28.0.1,245.62 
2509,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 139.162.116.22,43282 ,  157.190.181.9,1755  
2510,2017-10-23 16:19:41.294,0.0, TCP,......,0,0,0,1.0, 157.190.45.158,58005 ,104.196.212.162,443   
2511,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,     14.134.3.4,28983 , 157.190.182.46,771   
2512,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   77.72.82.182,59192 ,  157.190.60.30,5900  
2513,2017-10-23 16:19:40.914,0.0, TCP,......,0,0,3804,1.0,  172.28.27.141,51998 , 165.193.93.104,80    
2514,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,110.250.147.223,17973 ,157.190.190.127,23    
2515,2017-10-23 16:19:41.224,0.0, TCP,......,0,0,0,1.0, 157.190.40.136,52127 , 104.244.43.145,443   
2516,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 113.130.247.66,57997 ,157.190.127.196,23  
2520,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  172.28.22.197,49580 ,  17.252.60.166,5223  
2521,2017-10-23 16:19:40.424,0.0, TCP,......,0,0,28879,1.0,   172.28.14.59,41683 , 209.85.202.153,443   
2522,2017-10-23 16:19:40.424,0.0, TCP,......,0,0,28879,1.0,   172.28.14.59,41683 , 209.85.202.153,443   
2523,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   219.246.71.4,9251  ,157.190.217.162,2323  
2524,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 220.178.38.230,58546 , 157.190.21.249,1433  
2525,2017-10-23 16:19:41.254,0.0, UDP,......,0,0,0,1.0,157.190.128.103,52529 ,    193.1.186.2,53    
2526,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  121.233.25.66,19666 , 157.190.115.77,23    
2527,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 219.91.202.106,54650 ,157.190.217.173,23    
2528,2017-10-23 16:19:41.294,0.0, TCP,......,0,0,0,1.0, 157.190.40.136,52129 , 108.177.119.94,443   
2529,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0,   172.28.21.24,16403 , 17.173.254.222,16385 
2530,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0,   172.28.21.24,16403 , 17.173.254.223,16386 
2531,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  66.240.205.34,6211  ,157.190.147.106,10134 
2532,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   45.77.156.97,48240 ,157.190.161.214,2211  
2533,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,    5.188.86.55,43017 ,157.190.252.132,4000  
2534,2017-10-23 16:19:30.893,0.0, TCP,......,0,0,0,1.0,  172.28.25.136,61109 ,    40.77.229.3,443   
2535,2017-10-23 15:17:17.530,0.0, TCP,......,0,0,4957,1.0,  172.28.25.136,61109 ,    40.77.229.3,443   
2536,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  172.28.22.129,49004 ,  47.73.170.245,5094  
2537,1970-01-01 01:00:00.000,0.0, ICMP6 ,......,0,0,0,1.0,fe80::c..93:37e5.0     ,0,  47.73.170.245,0
2538,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0,  172.28.26.247,16403 , 17.173.254.222,16385 
2539,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  172.28.22.197,49583 ,  17.252.60.140,5223  
2540,2017-10-23 16:19:41.274,0.0, UDP,......,0,0,0,1.0,  172.28.14.253,55428 ,    193.1.186.2,53    
2541,2017-10-23 16:19:41.274,0.0, TCP,......,0,0,0,1.0,   172.28.22.25,57071 , 130.211.22.160,443   
2542,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 220.171.34.138,55715 ,157.190.222.188,1433  
2543,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,216.158.238.186,65534 ,157.190.134.114,8545  
2544,2017-10-23 16:19:41.104,0.0, TCP,......,0,0,96,1.0, 157.190.40.108,61713 ,   13.90.43.111,443   
2545,2017-10-23 16:19:41.104,0.0, TCP,......,0,0,96,1.0, 157.190.40.108,61713 ,   13.90.43.111,443   
2546,2017-10-23 16:19:41.294,0.0, TCP,......,0,0,0,1.0,  172.28.31.181,36260 , 54.235.246.134,443   
2547,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,114.219.119.176,56036 ,  157.190.96.18,1433  
2548,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,114.219.119.176,56036 ,  157.190.96.18,1433  
2553,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  124.88.64.198,14951 ,157.190.136.243,9200  
2554,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,    77.72.82.80,44923 , 157.190.19.109,4812  
2555,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 222.217.224.69,59621 , 157.190.79.185,1433  
2556,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  91.209.65.151,7543  , 157.190.52.207,23    
2557,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  109.248.9.246,42956 ,157.190.213.193,210   
2558,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  187.103.11.44,52164 ,157.190.118.185,23    
2559,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,191.101.167.243,52788 ,157.190.229.112,42000 
2560,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,    5.188.86.55,43017 ,157.190.144.182,4003  
2561,2017-10-23 16:19:39.483,0.0, TCP,......,0,0,0,1.0, 157.190.34.105,59144 ,   23.100.86.91,443   
2562,2017-10-23 16:17:37.096,0.0, TCP,......,0,0,2477,1.0, 157.190.34.105,59144 ,   23.100.86.91,443   
2563,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0,  92.42.107.139,7144  ,   157.190.51.6,5060  
2564,2017-10-23 16:19:41.314,0.0, TCP,......,0,0,0,1.0, 157.190.40.136,52130 ,108.177.119.106,443   
2565,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   91.247.38.64,54262 ,157.190.215.171,500   
2566,2017-10-23 16:19:41.314,0.0, UDP,......,0,0,0,1.0,  172.28.16.155,46280 ,    193.1.186.2,53    
2567,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   45.63.64.120,48254 ,  157.190.48.57,3322  
2568,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 219.91.155.131,63888 ,  157.190.40.69,23    
2569,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  110.240.2.235,61741 ,157.190.253.101,23    
2570,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0, 165.227.110.69,57536 , 157.190.151.85,53413 
2571,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0,  92.42.107.139,7144  ,   157.190.51.4,5060  
2572,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,187.104.200.127,7641  ,157.190.203.144,23    
2573,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 179.99.138.181,7921  , 157.190.89.154,23    
2574,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 201.179.24.239,60171 , 157.190.148.92,23    
2575,2017-10-23 16:19:29.933,0.0, TCP,......,0,0,881,1.0,  172.28.13.164,55190 ,  178.250.2.108,443   
2576,2017-10-23 16:19:29.933,0.0, TCP,......,0,0,881,1.0,  172.28.13.164,55190 ,  178.250.2.108,443   
2577,2017-10-23 16:19:41.284,0.0, TCP,......,0,0,0,1.0, 157.190.140.65,64027 ,  104.31.65.208,80    
2578,2017-10-23 16:19:41.294,0.0, UDP,......,0,0,0,1.0,  172.28.22.237,4557  ,    193.1.186.2,53    
2579,2017-10-23 16:19:41.024,0.0, TCP,......,0,0,1049,1.0, 157.190.45.142,56978 , 173.194.158.77,443   
2580,2017-10-23 16:19:41.024,0.0, TCP,......,0,0,1049,1.0, 157.190.45.142,56978 , 173.194.158.77,443   
2581,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  172.28.15.118,51329 , 54.235.134.171,6861  
2582,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  45.77.155.251,48266 , 157.190.24.231,4422  
2583,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 191.101.167.77,42426 ,  157.190.70.51,3620  
2584,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  45.77.155.251,48266 ,157.190.120.117,4422  
2585,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  45.77.111.161,48296 , 157.190.63.180,6622  
2586,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  172.28.26.179,56038 ,  47.73.170.242,5094  
2587,2017-10-23 16:18:39.500,0.0, TCP,......,0,0,1181,1.0,   172.28.27.46,36971 ,   54.229.4.156,443   
2588,2017-10-23 16:18:39.500,0.0, TCP,......,0,0,1181,1.0,   172.28.27.46,36971 ,   54.229.4.156,443   
2589,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   172.28.3.209,45247 ,  47.73.170.213,5094  
2590,2017-10-23 16:19:41.184,0.0, TCP,......,0,0,0,1.0,    172.28.2.35,59513 ,   157.240.1.13,443   
2591,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0,    172.28.5.66,55801 , 209.85.202.153,443   
2592,2017-10-23 16:19:41.094,0.0, TCP,......,0,0,293,1.0,    172.28.5.66,56892 , 209.85.202.153,443   
2593,2017-10-23 16:19:41.094,0.0, TCP,......,0,0,293,1.0,    172.28.5.66,56892 , 209.85.202.153,443   
2594,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0,    172.28.5.66,36417 , 209.85.202.153,443   
2595,2017-10-23 16:19:41.234,0.0, UDP,......,0,0,0,1.0,  172.28.22.197,60230 ,    193.1.186.2,53    
2596,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 187.180.99.175,39035 ,157.190.107.252,23    
2597,2017-10-23 16:19:41.244,0.0, UDP,......,0,0,0,1.0,   157.190.3.45,52032 ,    192.33.4.12,53    
2598,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,122.114.169.212,43258 , 157.190.79.125,1433  
2599,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  172.28.22.197,49587 ,  17.252.60.155,5223  
2600,2017-10-23 16:19:41.284,0.0, UDP,......,0,0,0,1.0,  172.28.17.200,51797 ,    193.1.186.2,53    
2601,2017-10-23 16:19:41.284,0.0, UDP,......,0,0,0,1.0,  172.28.22.129,53824 ,    193.1.186.2,53    
2602,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 116.196.80.253,51628 , 157.190.59.216,1433  
2603,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  172.28.15.118,51326 , 54.235.134.171,6861  
2604,2017-10-23 16:19:41.314,0.0, UDP,......,0,0,0,1.0,   172.28.27.46,36014 ,    193.1.186.2,53    
2605,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  172.28.27.159,57358 ,    192.168.1.3,9100  
2606,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   45.63.64.120,48254 ,  157.190.45.88,3322  
2607,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  115.19.135.23,35344 , 157.190.41.117,23    
2608,2017-10-23 16:19:40.774,0.0, TCP,......,0,0,5211,1.0,   172.28.3.216,62553 , 17.248.149.200,443   
2609,2017-10-23 16:19:40.774,0.0, TCP,......,0,0,5211,1.0,   172.28.3.216,62553 , 17.248.149.200,443   
2610,2017-10-23 16:19:41.274,0.0, TCP,......,0,0,0,1.0,   172.28.22.70,63465 ,  209.85.202.93,443   
2611,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  172.28.20.253,58871 ,  47.73.170.242,5094  
2612,2017-10-23 16:19:41.274,0.0, TCP,......,0,0,0,1.0,  172.28.24.107,50667 , 35.186.206.234,443   
2613,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  37.200.19.230,5242  ,157.190.198.214,23    
2614,2017-10-23 16:19:41.284,0.0, TCP,......,0,0,0,1.0, 157.190.33.174,63496 ,    199.96.57.6,443   
2615,2017-10-23 16:19:41.294,0.0, TCP,......,0,0,0,1.0, 157.190.45.158,58006 ,104.196.212.162,443   
2616,2017-10-23 16:19:41.314,0.0, TCP,......,0,0,0,1.0,  172.28.22.237,55883 , 209.85.202.132,443   
2617,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  60.243.41.106,51060 ,  157.190.10.49,23    
2618,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  220.169.63.94,47207 ,  157.190.59.87,1433  
2619,2017-10-23 16:19:41.324,0.0, TCP,......,0,0,0,1.0, 157.190.45.158,58010 , 209.85.202.113,443   
2620,2017-10-23 16:19:41.344,0.0, TCP,......,0,0,0,1.0,   172.28.19.91,63421 ,   108.59.84.74,443   
2621,2017-10-23 16:19:41.344,0.0, UDP,......,0,0,0,1.0,  172.28.28.242,36138 ,    193.1.186.2,53    
2622,1970-01-01 01:00:00.000,0.0, ICMP6 ,......,0,0,0,1.0,fe80::c..93:145e.0     ,0,    193.1.186.2,0
2623,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   103.39.31.35,24060 ,157.190.158.114,23    
2624,2017-10-23 16:19:39.383,0.0, TCP,......,0,0,809,1.0,  172.28.30.123,49675 ,  17.167.152.13,443   
2625,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  172.28.22.197,49581 ,  17.252.60.160,5223  
2626,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0,  172.28.26.247,16403 , 17.173.254.223,16386 
2627,2017-10-23 16:19:41.264,0.0, TCP,......,0,0,0,1.0,  172.28.26.217,51109 , 204.79.197.203,80    
2628,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   77.53.36.196,41436 , 157.190.77.251,23    
2629,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   59.127.38.90,52989 ,157.190.115.107,23    
2630,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0,   172.28.17.69,16403 , 17.173.254.222,16385 
2631,2017-10-23 16:19:41.274,0.0, UDP,......,0,0,0,1.0,   157.190.3.45,45785 ,  192.42.176.30,53    
2632,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 165.227.146.70,41103 ,  157.190.254.2,81    
2633,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 219.246.95.138,24691 ,157.190.179.223,23    
2634,2017-10-23 16:19:01.531,0.0, TCP,......,0,0,5521,1.0,   172.28.19.91,63407 , 209.85.202.153,443   
2635,2017-10-23 16:19:01.531,0.0, TCP,......,0,0,5521,1.0,   172.28.19.91,63407 , 209.85.202.153,443   
2636,2017-10-23 16:19:41.314,0.0, TCP,......,0,0,0,1.0, 157.190.45.158,58008 ,  37.252.172.70,80    
2637,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,216.158.238.186,65535 ,  157.190.22.73,8546  
2638,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  159.146.11.55,59878 ,  157.190.64.23,23    
2639,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   187.192.11.8,28498 , 157.190.220.46,23    
2640,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  120.11.88.202,23272 ,157.190.247.156,23    
2641,2017-10-23 16:19:41.264,0.0, TCP,......,0,0,401,1.0,  172.28.26.217,51109 , 204.79.197.203,80    
2642,2017-10-23 16:19:41.264,0.0, TCP,......,0,0,401,1.0,  172.28.26.217,51109 , 204.79.197.203,80    
2643,2017-10-23 16:19:09.352,0.0, TCP,......,0,0,210,1.0,157.190.150.114,51389 ,  85.115.52.201,8081  
2644,2017-10-23 16:19:09.352,0.0, TCP,......,0,0,210,1.0,157.190.150.114,51389 ,  85.115.52.201,8081  
2645,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0,  172.28.22.145,16403 , 17.173.254.223,16386 
2646,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 203.130.20.206,47509 ,157.190.180.123,1433  
2647,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  172.28.22.197,49585 ,  17.252.60.144,5223  
2648,2017-10-23 16:19:25.243,0.0, TCP,......,0,0,383,1.0, 157.190.140.65,64023 ,  104.31.65.208,80    
2649,2017-10-23 16:19:25.243,0.0, TCP,......,0,0,383,1.0, 157.190.140.65,64023 ,  104.31.65.208,80    
2650,2017-10-23 16:18:47.940,0.0, TCP,......,0,0,37,1.0,   172.28.9.180,50448 ,  46.183.240.21,443   
2651,2017-10-23 16:17:46.097,0.0, TCP,......,0,0,1869,1.0,   172.28.9.180,50448 ,  46.183.240.21,443   
2652,2017-10-23 16:18:44.720,0.0, TCP,......,0,0,0,1.0,  172.28.22.216,58372 , 108.177.119.94,443   
2653,2017-10-23 16:15:40.519,0.0, TCP,......,0,0,1935,1.0,  172.28.22.216,58372 , 108.177.119.94,443   
2654,2017-10-23 16:19:41.284,0.0, TCP,......,0,0,0,1.0,  172.28.17.200,57899 ,    31.13.90.37,443   
2655,2017-10-23 16:19:41.284,0.0, TCP,......,0,0,0,1.0, 157.190.140.65,64026 ,  104.31.65.208,80    
2656,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0, 185.188.207.12,39815 ,157.190.127.118,53413 
2657,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  94.102.49.190,46640 ,157.190.110.138,55553 
2658,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0,  172.28.28.242,34652 ,  209.85.202.95,443   
2659,2017-10-23 16:19:41.314,0.0, UDP,......,0,0,0,1.0,   172.28.19.91,63649 ,    193.1.186.2,53    
2660,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   71.6.146.185,46640 ,  157.190.95.74,3001  
2661,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,216.158.238.186,65534 , 157.190.98.203,8545  
2662,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 183.82.146.101,18982 ,  157.190.71.69,23    
2663,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0,  92.42.107.139,7144  ,   157.190.51.7,5060  
2664,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 122.82.178.155,35524 ,157.190.150.233,23    
2665,2017-10-23 16:19:41.224,0.0, TCP,......,0,0,0,1.0, 157.190.40.136,52126 , 104.244.43.145,443   
2666,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,    5.188.86.55,43017 , 157.190.27.125,4020  
2667,2017-10-23 16:19:41.234,0.0, TCP,......,0,0,0,1.0,     172.28.8.2,52026 , 209.85.202.153,443   
2668,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   172.28.25.73,60475 ,  47.73.170.210,5094  
2669,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,101.251.213.198,5864  ,157.190.190.145,23    
2670,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 123.122.82.193,21191 ,  157.190.6.101,23    
2671,2017-10-23 16:19:41.244,0.0, TCP,......,0,0,0,1.0, 157.190.45.158,58003 ,  54.192.28.136,443   
2672,2017-10-23 16:19:40.764,0.0, TCP,......,0,0,224,1.0,    172.28.7.51,46295 ,  52.52.203.206,80    
2673,2017-10-23 16:19:40.764,0.0, TCP,......,0,0,224,1.0,    172.28.7.51,46295 ,  52.52.203.206,80    
2674,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  103.8.166.109,28345 , 157.190.90.149,23    
2675,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  172.28.22.197,49586 ,   17.252.60.29,5223  
2676,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,113.190.157.134,63542 , 157.190.73.208,445   
2677,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 222.82.234.130,53494 , 157.190.17.113,1433  
2678,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   172.28.4.146,64101 , 209.85.202.125,5222  
2679,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,    5.188.86.55,43017 , 157.190.145.39,4003  
2680,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   60.10.182.43,7908  ,157.190.223.119,23    
2681,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,    172.28.7.51,55077 ,    13.57.82.89,5799  
2682,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 188.166.11.131,49814 ,157.190.158.227,1089  
2683,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,    172.28.5.89,56595 ,  47.73.170.213,5094  
2684,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 108.61.191.181,48319 , 157.190.29.201,8822  
2685,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,191.101.167.250,52688 ,157.190.119.108,6290  
2686,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  172.28.22.197,49584 ,    17.252.60.9,5223  
2687,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 119.48.128.249,51009 ,157.190.244.192,23    
2688,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0,   172.28.17.69,16403 , 17.173.254.222,16384 
2689,2017-10-23 16:18:47.940,0.0, TCP,......,0,0,0,1.0, 157.190.34.201,61056 , 40.114.149.220,443   
2690,2017-10-23 16:16:45.213,0.0, TCP,......,0,0,34501,1.0, 157.190.34.201,61056 , 40.114.149.220,443   
2691,2017-10-23 16:19:41.304,0.0, TCP,......,0,0,0,1.0,  172.28.14.253,43537 ,    31.13.90.34,443   
