,Proto,Flows,Bytes,src_ips,dst_ips
2926,TCP,1.0,0, 158.174.14.177, 157.190.216.84
2927,UDP,1.0,0,  172.28.14.241,    193.1.186.2
2928,TCP,1.0,0, 191.13.133.206,157.190.173.178
2929,TCP,1.0,0,    77.72.82.11, 157.190.104.33
2930,TCP,1.0,0, 60.223.226.109, 157.190.106.28
2931,TCP,1.0,0,191.101.167.250,157.190.119.195
2932,TCP,1.0,0,  172.28.23.126, 209.85.202.101
2933,UDP,1.0,0,  172.28.19.123,  141.82.25.201
2934,TCP,1.0,0, 186.148.65.102,157.190.120.169
2935,TCP,1.0,0,   45.63.74.105,157.190.210.185
2936,TCP,1.0,0,   45.63.74.105, 157.190.28.125
2937,TCP,1.0,0, 117.48.193.190,157.190.129.222
2938,UDP,1.0,0,  172.28.31.245,    193.1.186.2
2939,TCP,1.0,0, 186.177.205.54, 157.190.71.188
2940,UDP,1.0,0,104.236.216.235,157.190.189.146
2941,UDP,1.0,0,   172.28.9.198,    193.1.186.2
2942,TCP,1.0,687,  172.28.25.227,    31.13.90.34
2943,TCP,1.0,687,  172.28.25.227,    31.13.90.34
2944,UDP,1.0,0,   172.28.19.64,    193.1.186.2
2945,TCP,1.0,0, 222.179.210.38,157.190.205.251
2946,TCP,1.0,0,  157.190.46.14,  72.247.83.231
2947,TCP,1.0,0, 185.165.29.197, 157.190.47.132
2948,UDP,1.0,0,   172.28.19.54,   192.168.1.14
2949,TCP,1.0,1488,   172.28.30.36,173.241.240.143
2950,TCP,1.0,1488,   172.28.30.36,173.241.240.143
2951,TCP,1.0,0,  109.248.9.246, 157.190.73.208
2952,UDP,1.0,0,   172.28.15.11,    193.1.186.2
2953,TCP,1.0,0, 157.190.45.158,   52.94.220.16
2954,TCP,1.0,0,    87.7.41.122, 157.190.147.76
2955,ICMP6,1.0,0,fe80::7..24:cd3d.0     , 157.190.147.76
2956,TCP,1.0,0,  94.142.141.64, 157.190.236.65
2957,TCP,1.0,0,  150.242.68.96,157.190.156.156
2958,TCP,1.0,0,   172.28.25.73,  47.73.170.156
2959,TCP,1.0,0,    5.188.86.55,157.190.117.111
2960,ICMP6,1.0,0,fe80::8..7e:1abd.0     ,157.190.117.111
2961,TCP,1.0,0,  172.28.13.193, 209.85.202.153
2962,TCP,1.0,0,    77.72.82.80,157.190.196.120
2963,TCP,1.0,0,  13.68.215.215,  157.190.37.68
2964,TCP,1.0,0, 108.61.191.181,  157.190.146.9
2965,UDP,1.0,0,  92.42.107.139,  157.190.51.11
2966,TCP,1.0,0, 219.159.66.237, 157.190.254.15
2967,TCP,1.0,0, 178.79.188.178, 157.190.147.75
2968,TCP,1.0,0,   5.188.10.103,157.190.212.227
2969,TCP,1.0,0, 184.90.161.180,  157.190.27.65
2970,TCP,1.0,0,    5.188.86.55,  157.190.72.38
2971,TCP,1.0,0, 157.190.45.158,   52.18.40.183
2972,TCP,1.0,0,   172.28.15.11,    52.71.49.59
2973,TCP,1.0,0,  80.84.146.240,  157.190.18.19
2974,TCP,1.0,0, 183.185.20.115,  157.190.51.60
2975,TCP,1.0,0,  177.36.174.71, 157.190.132.24
2976,TCP,1.0,0,    172.28.5.89,  47.73.170.165
2977,TCP,1.0,0,    77.72.82.16,  157.190.48.18
2978,TCP,1.0,0,  172.28.31.245,  23.251.156.95
2979,TCP,1.0,0,  45.77.155.192,  157.190.175.3
2980,UDP,1.0,0,   172.28.9.198,    193.1.186.2
2981,TCP,1.0,0, 187.183.136.78,157.190.176.136
2982,TCP,1.0,0,   172.28.9.198,   23.38.211.35
2983,TCP,1.0,0, 157.190.45.158,   52.94.232.33
2984,TCP,1.0,0,  80.103.13.178, 157.190.23.166
2985,TCP,1.0,0,   62.29.17.147, 157.190.194.22
2986,TCP,1.0,0,  189.4.235.243,157.190.140.181
2987,UDP,1.0,0,  172.28.28.242,  216.58.198.78
2988,UDP,1.0,0,  172.28.16.186,    193.1.186.2
2989,TCP,1.0,0, 157.190.45.158,   52.18.40.183
2990,TCP,1.0,0,  212.154.98.28,157.190.138.200
2991,TCP,1.0,0,   45.77.153.18,157.190.223.142
2992,UDP,1.0,0,  172.28.31.245,    193.1.186.2
2993,TCP,1.0,0,  45.77.155.251, 157.190.236.77
2994,TCP,1.0,0,    172.28.3.57,  209.85.202.17
2995,TCP,1.0,4890,    172.28.3.57,  209.85.202.17
2996,TCP,1.0,0,  172.28.31.245, 209.85.202.153
2997,TCP,1.0,337,   172.28.19.91,   108.59.84.74
2998,TCP,1.0,337,   172.28.19.91,   108.59.84.74
2999,UDP,1.0,0,    172.28.2.78,    193.1.186.2
3000,TCP,1.0,0,  172.28.13.193, 209.85.202.153
3001,TCP,1.0,0,   172.28.3.216,   17.252.12.74
3002,TCP,1.0,0, 157.190.45.135,  72.247.83.231
3003,TCP,1.0,0, 186.226.37.156,157.190.109.113
3004,TCP,1.0,0,  157.190.49.51,   104.16.22.50
3005,TCP,1.0,830,  157.190.49.51,   104.16.22.50
3006,TCP,1.0,0,  116.72.29.147, 157.190.234.22
3007,UDP,1.0,0,  172.28.22.129,    193.1.186.2
3008,TCP,1.0,0,  157.190.49.51,  104.16.122.26
3009,TCP,1.0,0,  43.227.226.26,  157.190.12.84
3010,TCP,1.0,0,   71.6.146.185, 157.190.85.194
3011,TCP,1.0,0,  157.190.44.45,   23.55.155.27
3012,TCP,1.0,0,  172.28.20.253,  47.73.170.245
3013,TCP,1.0,0, 191.183.10.253, 157.190.223.52
3014,TCP,1.0,0, 73.109.131.234,  157.190.89.66
3015,TCP,1.0,0,  172.28.13.193, 209.85.202.153
3016,TCP,1.0,0, 213.96.249.173,  157.190.10.16
3017,TCP,1.0,0,   172.28.21.92, 209.85.202.125
3018,TCP,1.0,0,    5.188.86.55,  157.190.60.38
3019,TCP,1.0,0,  157.190.49.51,   104.16.22.50
3020,TCP,1.0,0, 179.98.167.175,  157.190.64.65
3021,TCP,1.0,0,  80.103.13.178, 157.190.23.166
3022,TCP,1.0,0, 179.216.93.242,157.190.125.215
3023,TCP,1.0,0,   45.63.64.120, 157.190.227.98
3024,TCP,1.0,0,  157.190.49.51,  104.16.122.26
3025,TCP,1.0,0,   172.28.19.91, 209.85.202.153
3026,TCP,1.0,0,  157.190.23.19, 172.28.244.250
3027,TCP,1.0,0,  172.28.14.241,     31.13.90.1
3028,TCP,1.0,0,  157.190.23.19, 172.28.244.250
3029,TCP,1.0,0,  157.190.23.19, 172.28.244.250
3030,TCP,1.0,0,  95.56.252.197,   157.190.7.32
3031,TCP,1.0,0,201.243.174.229, 157.190.57.242
3032,TCP,1.0,0,  157.190.23.19, 172.28.244.250
3033,TCP,1.0,0, 185.165.29.197,157.190.196.151
3034,TCP,1.0,0,  172.28.13.193, 35.186.197.135
3035,TCP,1.0,0,  201.176.168.9, 157.190.216.52
3036,TCP,1.0,0, 108.61.191.181,  157.190.0.161
3037,TCP,1.0,0,191.101.167.243,  157.190.206.2
3038,TCP,1.0,0,220.158.160.228, 157.190.16.107
3039,TCP,1.0,0,  94.142.141.64, 157.190.166.37
3040,TCP,1.0,0, 118.38.144.139, 157.190.73.133
3041,TCP,1.0,0,   172.28.31.17,  47.73.170.213
3042,UDP,1.0,0,   80.82.77.139,157.190.171.175
3043,TCP,1.0,0, 45.115.237.244,157.190.114.213
3044,UDP,1.0,0,  172.28.13.193,    193.1.186.2
3045,TCP,1.0,0,  181.26.143.68,  157.190.71.99
3046,TCP,1.0,0,  117.40.152.69, 157.190.60.141
3047,TCP,1.0,0,   182.65.74.56,  157.190.55.19
3048,TCP,1.0,0,  172.28.31.245, 209.85.202.153
3049,TCP,1.0,0, 157.190.40.136,  209.85.202.95
3050,TCP,1.0,0, 181.214.87.239,157.190.178.175
3051,TCP,1.0,0,  172.28.31.245, 209.85.202.153
3052,TCP,1.0,0,  172.28.20.253,  47.73.170.213
3053,TCP,1.0,0, 187.34.159.137,157.190.149.109
3054,ICMP6,1.0,0,fe80::a..7a:c440.0     ,157.190.149.109
3055,TCP,1.0,0, 182.38.166.105, 157.190.26.190
3056,UDP,1.0,0, 66.240.219.146,  157.190.170.2
3057,UDP,1.0,0,  157.190.41.37, 209.85.202.101
3058,TCP,1.0,0,   71.6.146.185,157.190.139.213
3059,UDP,1.0,0,  92.42.107.139,  157.190.51.14
3060,TCP,1.0,0,   106.75.93.32, 157.190.238.53
3061,UDP,1.0,0,   172.28.3.225,    193.1.186.2
3062,UDP,1.0,0,  92.42.107.139,  157.190.51.12
3063,TCP,1.0,0,  109.248.9.246,157.190.206.123
3064,UDP,1.0,0,  51.171.254.31,   157.190.20.4
3065,TCP,1.0,0,186.124.124.190,157.190.140.205
3066,TCP,1.0,0,  172.28.27.141, 204.79.197.200
3067,TCP,1.0,1230, 157.190.41.131,  65.52.108.154
3068,TCP,1.0,1230, 157.190.41.131,  65.52.108.154
3069,TCP,1.0,0,222.184.110.241, 157.190.174.68
3070,TCP,1.0,0,  201.14.114.42, 157.190.85.147
3071,TCP,1.0,0,   172.28.25.73,  47.73.170.165
3072,TCP,1.0,0,    39.71.22.20, 157.190.81.127
3073,TCP,1.0,0, 60.223.226.109, 157.190.106.94
3074,TCP,1.0,0,   91.247.38.64, 157.190.152.16
3075,TCP,1.0,0,  172.28.27.128,  47.73.170.210
3076,UDP,1.0,0,  172.28.10.107, 108.177.119.94
3077,TCP,1.0,0, 117.88.243.100,157.190.208.180
3078,TCP,1.0,1, 157.190.155.79, 209.85.202.101
3079,TCP,1.0,869, 157.190.155.79, 209.85.202.101
3080,TCP,1.0,0,   172.28.30.36,  104.16.37.116
3081,TCP,1.0,0,  216.221.42.99,157.190.133.200
3082,UDP,1.0,2704, 157.190.52.152, 209.85.202.189
3083,UDP,1.0,0,  172.28.26.185,    193.1.186.2
3084,TCP,1.0,0,  37.232.75.130, 157.190.50.124
3085,TCP,1.0,0,  109.248.9.246,157.190.168.204
3086,TCP,1.0,0, 123.201.63.253,157.190.184.231
3087,TCP,1.0,0,   184.154.47.5,  157.190.14.40
3088,TCP,1.0,0,   172.28.31.17,  47.73.170.245
3089,TCP,1.0,0,  114.248.98.72,157.190.207.154
3090,UDP,1.0,0,  172.28.27.107,    193.1.186.2
3091,TCP,1.0,0,   91.247.38.64,  157.190.9.186
3092,TCP,1.0,0, 170.238.51.177, 157.190.61.135
3093,TCP,1.0,0,    5.221.53.39,  157.190.96.35
3094,UDP,1.0,0,  157.190.41.37,  209.85.203.95
3095,TCP,1.0,733,157.190.153.111,   74.125.97.42
3096,TCP,1.0,733,157.190.153.111,   74.125.97.42
3097,TCP,1.0,0,  172.28.22.129,  47.73.170.165
3098,TCP,1.0,0, 189.175.27.228,157.190.190.221
3099,TCP,1.0,0,   1.202.18.216, 157.190.39.239
3100,TCP,1.0,2702,  172.28.25.241,  17.173.65.215
3101,TCP,1.0,2702,  172.28.25.241,  17.173.65.215
3102,TCP,1.0,0,  191.37.227.74,157.190.237.110
3103,TCP,1.0,0,191.101.167.250,157.190.152.217
3104,TCP,1.0,0,    169.1.83.78, 157.190.73.137
3105,UDP,1.0,0,  209.126.136.6, 157.190.253.31
3106,UDP,1.0,0,   172.28.22.70, 209.85.202.132
3107,TCP,1.0,0, 157.190.45.158,  52.35.246.150
3108,TCP,1.0,0,  106.120.40.28,157.190.208.147
3109,TCP,1.0,0,   172.28.28.61,   83.97.89.145
3110,TCP,1.0,0,  172.28.27.141, 165.193.93.104
3111,TCP,1.0,0,  76.179.132.56,  157.190.54.16
3112,TCP,1.0,0,125.118.187.158,157.190.154.243
3113,TCP,1.0,0,189.103.162.252, 157.190.143.67
3114,TCP,1.0,0, 200.42.220.215,157.190.151.116
3115,TCP,1.0,0,   172.28.18.26,   169.63.73.85
3116,TCP,1.0,0,   5.188.10.108, 157.190.49.224
3117,UDP,1.0,0,  172.28.22.237,    193.1.186.2
3118,TCP,1.0,0, 216.239.185.69, 157.190.212.90
3119,TCP,1.0,0,  172.28.28.176,    31.13.90.34
3120,TCP,1.0,720,  172.28.28.176,    31.13.90.34
3121,UDP,1.0,0,  172.28.27.141,    193.1.186.2
3122,TCP,1.0,0,  186.60.100.18,157.190.179.109
3123,TCP,1.0,0,  213.233.148.1,  157.190.23.53
3124,TCP,1.0,0,  109.248.9.246,157.190.206.142
3125,TCP,1.0,31,   172.28.31.29, 216.58.211.170
3126,TCP,1.0,3528,   172.28.31.29, 216.58.211.170
3127,TCP,1.0,0,  191.80.111.47,157.190.206.180
3128,TCP,1.0,0,191.101.167.243,  157.190.52.54
3129,ICMP6,1.0,0,fe80::8..7e:7c17.0     ,  157.190.52.54
3130,TCP,1.0,0,    77.72.82.80, 157.190.11.242
3131,TCP,1.0,0,  94.142.141.64,   157.190.1.37
3132,TCP,1.0,0,  157.190.49.51,  104.16.122.26
3133,UDP,1.0,0,  172.28.24.133,   192.168.1.10
3134,TCP,1.0,0, 183.82.121.190,  157.190.164.8
3135,TCP,1.0,0,  94.142.141.64,  157.190.4.219
3136,TCP,1.0,0, 185.165.29.197,  157.190.254.6
3137,TCP,1.0,0,  45.249.120.10,157.190.195.223
3138,TCP,1.0,0,216.158.238.186, 157.190.234.42
3139,TCP,1.0,0, 157.190.136.72,   72.247.83.59
3140,TCP,1.0,0,    172.28.10.2,   52.16.141.70
3141,UDP,1.0,0, 125.208.251.36,  157.190.133.9
3142,TCP,1.0,0,    45.35.76.43, 157.190.252.99
3143,TCP,1.0,0,   45.77.156.97,  157.190.32.99
3144,TCP,1.0,0,191.101.167.251,157.190.139.188
3145,TCP,1.0,0,171.248.132.150,  157.190.86.98
3146,TCP,1.0,0,  201.40.214.26,157.190.114.230
3147,TCP,1.0,0,    5.188.86.55, 157.190.139.83
3148,TCP,1.0,0,   45.77.153.18, 157.190.49.236
3149,TCP,1.0,0,  172.28.27.141, 204.79.197.200
3150,TCP,1.0,0,   116.72.1.145,  157.190.49.98
3151,TCP,1.0,0, 157.190.153.62,192.147.130.245
3152,TCP,1.0,0,  45.77.111.161, 157.190.246.39
3153,UDP,1.0,0,   172.28.22.61,  17.253.34.125
3154,TCP,1.0,0,    5.188.86.55,  157.190.1.220
3155,TCP,1.0,0,   45.63.64.120,157.190.125.124
3156,TCP,1.0,0,  128.199.69.55, 157.190.253.89
3157,TCP,1.0,0,  109.248.9.246, 157.190.143.97
3158,TCP,1.0,0,    58.119.16.6,  157.190.227.1
3159,TCP,1.0,0,  172.28.25.241,   23.38.211.35
3160,TCP,1.0,0,   187.87.37.44,157.190.216.235
3161,TCP,1.0,0, 108.61.191.181, 157.190.183.29
3162,UDP,1.0,0, 157.190.135.54, 209.85.202.149
3163,TCP,1.0,0, 157.190.45.158,   52.94.220.16
3164,TCP,1.0,0,171.234.205.255, 157.190.83.229
3165,TCP,1.0,0,  172.28.26.179,  47.73.170.156
3166,UDP,1.0,0,  172.28.27.107,    193.1.186.3
3167,TCP,1.0,0,    60.12.31.70, 157.190.57.123
3168,UDP,1.0,0,  157.190.41.37,  209.85.202.94
3169,TCP,1.0,0,     77.245.0.2,  157.190.87.59
3170,UDP,1.0,0,  172.28.15.230,     54.72.5.20
3171,TCP,1.0,0,  39.189.251.82,157.190.249.228
3172,TCP,1.0,0,  188.158.87.97,157.190.197.152
3173,TCP,1.0,0,   211.36.150.4,157.190.131.149
3174,TCP,1.0,0,   5.188.10.242, 157.190.190.25
3175,UDP,1.0,0, 157.190.147.81, 209.85.203.157
3176,TCP,1.0,0,   45.119.208.7, 157.190.57.207
3177,TCP,1.0,0,   172.28.2.235,  17.252.59.246
3178,TCP,1.0,0,  157.190.37.68,   178.255.83.1
3179,TCP,1.0,0,  157.190.37.68,   178.255.83.1
3180,TCP,1.0,0,123.117.210.209, 157.190.29.143
3181,TCP,1.0,0, 157.190.45.142, 209.85.203.157
3182,TCP,1.0,0,  12.64.184.200, 157.190.242.28
3183,TCP,1.0,0, 201.250.69.178,157.190.236.159
3184,TCP,1.0,0, 112.216.236.26, 157.190.152.79
3185,UDP,1.0,0,  172.28.26.185,    193.1.186.2
3186,TCP,1.0,0,   172.28.3.209,  47.73.170.210
3187,TCP,1.0,0,122.194.199.134,  157.190.92.65
3188,TCP,1.0,0,   45.77.153.18,157.190.223.121
3189,TCP,1.0,0, 185.165.29.197,157.190.239.212
3190,TCP,1.0,0, 179.99.196.200,  157.190.15.13
3191,TCP,1.0,0,     45.6.183.5,157.190.136.225
3192,TCP,1.0,0,   177.80.17.29, 157.190.83.107
3193,TCP,1.0,0,    80.85.84.75,157.190.116.131
3194,TCP,1.0,0,   172.28.30.36,  54.192.28.234
3195,TCP,1.0,0,  46.101.14.215, 157.190.113.48
3196,TCP,1.0,0,  117.40.152.69, 157.190.103.77
3197,TCP,1.0,0, 173.178.33.217, 157.190.35.139
3198,UDP,1.0,0,  172.28.30.126, 209.85.202.189
3199,TCP,1.0,0,  109.248.9.246, 157.190.206.82
3200,UDP,1.0,0,  52.73.169.169,157.190.213.184
3201,TCP,1.0,0, 157.190.45.158,  52.35.246.150
3202,TCP,1.0,0,  172.28.22.129,  47.73.170.156
3203,TCP,1.0,0,  123.97.115.91,157.190.233.130
3204,TCP,1.0,0,  61.15.210.181,157.190.111.138
3205,UDP,1.0,0,  157.190.41.37,  209.85.203.94
3206,TCP,1.0,0,  172.28.24.133,  166.88.123.20
3207,TCP,1.0,0,   60.254.13.70, 157.190.177.21
3208,TCP,1.0,0,   172.28.30.36,  54.192.28.234
3209,UDP,1.0,0,    172.28.13.9,    193.1.186.2
3210,TCP,1.0,0,   172.28.4.146, 209.85.202.125
3211,TCP,1.0,0,  172.28.26.179,  47.73.170.165
3212,TCP,1.0,0,    123.2.72.69, 157.190.135.93
3213,TCP,1.0,0,  147.67.136.60,157.190.130.112
3214,TCP,1.0,0, 157.190.136.72,   72.247.83.59
3215,TCP,1.0,0, 120.146.191.65,   157.190.27.1
3216,TCP,1.0,0,  186.57.170.95,   157.190.94.2
3217,TCP,1.0,0,    45.35.76.43,157.190.252.152
3218,TCP,1.0,123, 157.190.52.133,  209.85.202.94
3219,TCP,1.0,984, 157.190.52.133,  209.85.202.94
3220,TCP,1.0,0,  175.16.15.133,157.190.140.232
3221,UDP,1.0,0,   172.28.28.61,    193.1.186.2
3222,TCP,1.0,0,  172.28.22.142, 209.85.202.153
3223,TCP,1.0,0, 78.187.208.128,157.190.134.173
3224,UDP,1.0,0,  172.28.29.174,        8.8.8.8
3225,TCP,1.0,0,   45.77.156.97, 157.190.68.180
3226,TCP,1.0,0, 78.187.208.128,157.190.134.108
3227,TCP,1.0,0, 157.190.136.72,   72.247.83.59
3228,UDP,1.0,0, 157.190.147.81, 209.85.203.157
3229,TCP,1.0,0, 220.168.91.134,157.190.131.138
3230,TCP,1.0,0, 165.227.146.70,  157.190.93.48
3231,TCP,1.0,0,   103.51.89.31,157.190.167.242
3232,TCP,1.0,0,  172.28.26.179,  47.73.170.210
3233,UDP,1.0,0,   172.28.22.61,    193.1.186.2
3234,TCP,1.0,0, 157.190.35.104,169.254.169.254
3235,TCP,1.0,0, 157.190.35.104,169.254.169.254
3236,TCP,1.0,0,    172.28.28.5, 17.188.136.186
3237,TCP,1.0,1716,    172.28.28.5, 17.188.136.186
3238,UDP,1.0,0,  172.28.21.180,    193.1.186.2
3239,UDP,1.0,48,  172.28.21.180,    193.1.186.2
3240,UDP,1.0,0,  172.28.26.254,    193.1.186.2
3241,UDP,1.0,37,  172.28.26.254,    193.1.186.2
3242,UDP,1.0,0,   172.28.25.28,    193.1.186.2
3243,UDP,1.0,47,   172.28.25.28,    193.1.186.2
3244,UDP,1.0,0,   172.28.28.12,    193.1.186.2
3245,UDP,1.0,39,   172.28.28.12,    193.1.186.2
3246,UDP,1.0,0,   172.28.17.29,    193.1.186.2
3247,UDP,1.0,27,   172.28.17.29,    193.1.186.2
3248,UDP,1.0,0,   172.28.6.247,    193.1.186.2
3249,UDP,1.0,34,   172.28.6.247,    193.1.186.2
3250,UDP,1.0,0,  172.28.14.215,    193.1.186.2
3251,UDP,1.0,35,  172.28.14.215,    193.1.186.2
3252,UDP,1.0,0,  172.28.31.155,    193.1.186.2
3253,UDP,1.0,32,  172.28.31.155,    193.1.186.2
3254,UDP,1.0,0,  172.28.14.154,    193.1.186.2
3255,UDP,1.0,43,  172.28.14.154,    193.1.186.2
3256,UDP,1.0,0,  172.28.24.111,    193.1.186.2
3257,UDP,1.0,39,  172.28.24.111,    193.1.186.2
3258,TCP,1.0,0,   172.28.22.44,     31.13.90.1
3259,TCP,1.0,0, 188.18.110.137, 157.190.29.171
3260,TCP,1.0,0,  94.142.141.64,157.190.144.206
3261,TCP,1.0,0,179.109.154.107,  157.190.85.20
3262,TCP,1.0,1230, 157.190.44.176,  65.52.108.154
3263,TCP,1.0,1230, 157.190.44.176,  65.52.108.154
3264,TCP,1.0,0, 120.146.191.65,   157.190.27.1
3265,UDP,1.0,0, 157.190.136.86,   157.56.52.36
3266,UDP,1.0,34, 157.190.136.86,   157.56.52.36
3267,TCP,1.0,0,  109.248.9.246,  157.190.3.106
3268,TCP,1.0,0,  109.248.9.246,  157.190.3.106
3269,TCP,1.0,0,  157.190.35.49,169.254.169.254
3270,TCP,1.0,0,  157.190.35.49,169.254.169.254
3271,TCP,1.0,0,  172.28.29.155,  151.101.36.84
3272,TCP,1.0,617,  172.28.29.155,  151.101.36.84
3273,UDP,1.0,0,  172.28.29.178,    193.1.186.2
3274,UDP,1.0,43,  172.28.29.178,    193.1.186.2
3275,UDP,1.0,0,    172.28.7.69,    193.1.186.2
3276,UDP,1.0,30,    172.28.7.69,    193.1.186.2
3277,UDP,1.0,0,   172.28.6.247,    193.1.186.2
3278,UDP,1.0,44,   172.28.6.247,    193.1.186.2
3279,UDP,1.0,0,  172.28.25.136,    193.1.186.2
3280,TCP,1.0,0,  94.142.141.64,  157.190.30.57
3281,UDP,1.0,0, 172.28.240.230,    193.1.186.2
3282,UDP,1.0,35, 172.28.240.230,    193.1.186.2
3283,UDP,1.0,0,  172.28.27.163,    193.1.186.2
3284,UDP,1.0,0,  172.28.27.163,    193.1.186.2
3285,UDP,1.0,0,  172.28.26.254,    193.1.186.2
3286,UDP,1.0,35,  172.28.26.254,    193.1.186.2
3287,UDP,1.0,0,   172.28.12.38,    193.1.186.2
3288,UDP,1.0,34,   172.28.12.38,    193.1.186.2
3289,UDP,1.0,0,  172.28.25.171,    193.1.186.3
3290,UDP,1.0,45,  172.28.25.171,    193.1.186.3
3291,UDP,1.0,0,   172.28.27.54,    193.1.186.2
3292,UDP,1.0,42,   172.28.27.54,    193.1.186.2
3293,UDP,1.0,0,  172.28.29.108,    193.1.186.2
3294,UDP,1.0,35,  172.28.29.108,    193.1.186.2
3295,UDP,1.0,0,     172.28.6.9,    193.1.186.3
3296,UDP,1.0,32,     172.28.6.9,    193.1.186.3
3297,UDP,1.0,0,  172.28.12.148,    193.1.186.2
3298,UDP,1.0,32,  172.28.12.148,    193.1.186.2
3299,UDP,1.0,0,  172.28.18.107,    193.1.186.2
3300,UDP,1.0,67,  172.28.18.107,    193.1.186.2
3301,UDP,1.0,0,   172.28.6.175,    193.1.186.2
3302,UDP,1.0,47,   172.28.6.175,    193.1.186.2
3303,TCP,1.0,0, 60.223.226.109, 157.190.106.53
3304,TCP,1.0,0,    77.72.82.80, 157.190.11.187
3305,TCP,1.0,0,191.101.167.250,  157.190.88.71
3306,TCP,1.0,0,   172.28.25.73,  47.73.170.225
3307,TCP,1.0,0,  157.190.46.14,   23.55.155.27
3308,TCP,1.0,0, 103.245.65.215,157.190.143.156
3309,TCP,1.0,0,   5.188.10.103,  157.190.19.51
3310,TCP,1.0,0, 157.190.136.72,   72.247.83.59
3311,TCP,1.0,2120,  172.28.25.241,   23.38.211.35
3312,TCP,1.0,2120,  172.28.25.241,   23.38.211.35
3313,TCP,1.0,0, 45.123.163.114,157.190.183.158
3314,TCP,1.0,0,   172.28.31.17,  47.73.170.225
3315,UDP,1.0,0, 172.28.240.136,    193.1.186.3
3316,UDP,1.0,32, 172.28.240.136,    193.1.186.3
3317,UDP,1.0,0, 157.190.240.51,   192.168.1.11
3318,UDP,1.0,16, 157.190.240.51,   192.168.1.11
3319,UDP,1.0,0,   172.28.6.212,    193.1.186.2
3320,UDP,1.0,31,   172.28.6.212,    193.1.186.2
3321,UDP,1.0,0,   172.28.6.215,    193.1.186.2
3322,UDP,1.0,34,   172.28.6.215,    193.1.186.2
3323,UDP,1.0,0,  172.28.26.195,    193.1.186.2
3324,TCP,1.0,1200,  157.190.49.51,  104.16.122.26
3325,UDP,1.0,0,   172.28.19.54,   192.168.1.16
3326,TCP,1.0,0,  221.144.5.116, 157.190.231.69
3327,TCP,1.0,0,  84.238.56.145, 157.190.228.60
3328,UDP,1.0,0,  172.28.29.218,        8.8.8.8
3329,TCP,1.0,0,    77.72.82.80,157.190.140.208
3330,TCP,1.0,0,  172.28.21.214, 209.85.202.100
3331,UDP,1.0,0,  172.28.27.198,    193.1.186.3
3332,TCP,1.0,0, 120.146.191.65,   157.190.27.1
3333,TCP,1.0,0,117.196.117.253, 157.190.89.191
3334,TCP,1.0,0,   189.46.29.41,157.190.241.142
3335,TCP,1.0,0,    172.28.0.98,   83.97.89.146
3336,TCP,1.0,1576,    172.28.0.98,   83.97.89.146
3337,TCP,1.0,0,  172.28.29.155,  104.244.42.65
3338,TCP,1.0,735,  172.28.29.155,  104.244.42.65
3339,UDP,1.0,0,   172.28.5.242,    193.1.186.3
3340,UDP,1.0,33,   172.28.5.242,    193.1.186.3
3341,UDP,1.0,0,  172.28.14.112,    193.1.186.2
3342,UDP,1.0,46,  172.28.14.112,    193.1.186.2
3343,UDP,1.0,0,   172.28.29.71,    193.1.186.2
3344,UDP,1.0,40,   172.28.29.71,    193.1.186.2
3345,TCP,1.0,0,216.158.238.186, 157.190.92.119
3346,TCP,1.0,0,  45.77.155.251,157.190.236.188
3347,TCP,1.0,0, 120.146.191.65,   157.190.27.1
3348,TCP,1.0,0, 120.146.191.65,   157.190.27.1
3349,TCP,1.0,1, 157.190.155.79, 209.85.202.157
3350,TCP,1.0,869, 157.190.155.79, 209.85.202.157
3351,UDP,1.0,0, 172.28.240.136,    193.1.186.3
3352,UDP,1.0,32, 172.28.240.136,    193.1.186.3
3353,UDP,1.0,0,  172.28.29.229,    193.1.186.2
3354,UDP,1.0,26,  172.28.29.229,    193.1.186.2
3355,UDP,1.0,0,  172.28.26.254,    193.1.186.2
3356,UDP,1.0,33,  172.28.26.254,    193.1.186.2
3357,UDP,1.0,0,    172.28.4.51,    193.1.186.2
3358,UDP,1.0,45,    172.28.4.51,    193.1.186.2
3359,UDP,1.0,0,    172.28.28.5,    193.1.186.2
3360,UDP,1.0,50,    172.28.28.5,    193.1.186.2
3361,UDP,1.0,0,  172.28.31.155,    193.1.186.2
3362,UDP,1.0,43,  172.28.31.155,    193.1.186.2
3363,UDP,1.0,0,  172.28.11.228,    193.1.186.2
3364,UDP,1.0,35,  172.28.11.228,    193.1.186.2
3365,UDP,1.0,0,    172.28.1.50,    193.1.186.2
3366,UDP,1.0,32,    172.28.1.50,    193.1.186.2
3367,UDP,1.0,0,  172.28.12.148,    193.1.186.2
3368,UDP,1.0,0, 158.140.228.62,  157.190.190.0
3369,TCP,1.0,0,  45.77.155.251,157.190.145.154
3370,TCP,1.0,0,  172.28.22.129,  47.73.170.245
3371,TCP,1.0,0, 120.146.191.65,   157.190.27.1
3372,TCP,1.0,0,   172.28.6.115, 162.125.17.132
3373,UDP,1.0,0, 157.190.33.163,  209.85.203.94
3374,UDP,1.0,4276, 157.190.33.163,  209.85.203.94
3375,TCP,1.0,0,  157.190.35.49,169.254.169.254
3376,TCP,1.0,0,  157.190.35.49,169.254.169.254
3377,TCP,1.0,0,   172.28.2.176,  40.101.46.178
